symbol,price,volume,timestamp
TSLA,174.98,306,2026-04-20T16:24:37.695650+00:00
TSLA,174.95,423,2026-04-20T16:24:37.796265+00:00
TSLA,175.26,463,2026-04-20T16:24:37.897823+00:00
MSFT,415.82,367,2026-04-20T16:24:37.998439+00:00
AMZN,184.64,290,2026-04-20T16:24:38.099045+00:00
AMZN,184.67,346,2026-04-20T16:24:38.200138+00:00
AMZN,185.08,171,2026-04-20T16:24:38.301084+00:00
MSFT,415.45,213,2026-04-20T16:24:38.401514+00:00
AAPL,181.81,416,2026-04-20T16:24:38.502542+00:00
TSLA,175.65,112,2026-04-20T16:24:38.604137+00:00
MSFT,415.3,178,2026-04-20T16:24:38.704978+00:00
AMZN,184.97,420,2026-04-20T16:24:38.805668+00:00
MSFT,415.35,36,2026-04-20T16:24:38.907387+00:00
MSFT,415.81,227,2026-04-20T16:24:39.008637+00:00
AAPL,181.64,289,2026-04-20T16:24:39.109447+00:00
GOOGL,141.67,148,2026-04-20T16:24:39.210210+00:00
AMZN,184.77,464,2026-04-20T16:24:39.311084+00:00
AAPL,181.93,74,2026-04-20T16:24:39.411906+00:00
TSLA,175.88,358,2026-04-20T16:24:39.512347+00:00
AMZN,184.35,196,2026-04-20T16:24:39.613516+00:00
AAPL,182.29,443,2026-04-20T16:24:39.714813+00:00
TSLA,176.25,406,2026-04-20T16:24:39.815741+00:00
MSFT,416.09,303,2026-04-20T16:24:39.916975+00:00
AMZN,184.16,307,2026-04-20T16:24:40.017493+00:00
GOOGL,141.95,330,2026-04-20T16:24:40.117901+00:00
TSLA,176.3,254,2026-04-20T16:24:40.218696+00:00
MSFT,415.9,341,2026-04-20T16:24:40.319182+00:00
GOOGL,141.66,344,2026-04-20T16:24:40.419987+00:00
TSLA,176.79,14,2026-04-20T16:24:40.520541+00:00
MSFT,415.52,440,2026-04-20T16:24:40.621035+00:00
AMZN,184.16,102,2026-04-20T16:24:40.721920+00:00
TSLA,176.85,266,2026-04-20T16:24:40.822821+00:00
AAPL,181.88,58,2026-04-20T16:24:40.923901+00:00
AMZN,184.03,230,2026-04-20T16:24:41.025125+00:00
AAPL,182.05,436,2026-04-20T16:24:41.125646+00:00
AAPL,181.65,492,2026-04-20T16:24:41.226604+00:00
MSFT,415.32,177,2026-04-20T16:24:41.327677+00:00
MSFT,414.95,131,2026-04-20T16:24:41.429090+00:00
AMZN,183.87,399,2026-04-20T16:24:41.529831+00:00
AAPL,181.32,109,2026-04-20T16:24:41.630910+00:00
AAPL,180.86,151,2026-04-20T16:24:41.731832+00:00
MSFT,415.03,342,2026-04-20T16:24:41.832665+00:00
AAPL,180.55,230,2026-04-20T16:24:41.935564+00:00
GOOGL,141.88,51,2026-04-20T16:24:42.036193+00:00
GOOGL,141.9,303,2026-04-20T16:24:42.137733+00:00
GOOGL,141.46,138,2026-04-20T16:24:42.238930+00:00
TSLA,176.63,500,2026-04-20T16:24:42.339869+00:00
AAPL,180.55,12,2026-04-20T16:24:42.440924+00:00
GOOGL,141.03,78,2026-04-20T16:24:42.542706+00:00
AAPL,180.36,219,2026-04-20T16:24:42.643216+00:00
AAPL,181.71,259,2026-04-20T16:33:49.896953+00:00
TSLA,175.04,282,2026-04-20T16:33:50.811405+00:00
AAPL,181.71,305,2026-04-20T16:33:50.911940+00:00
AAPL,181.37,189,2026-04-20T16:33:51.012773+00:00
TSLA,175.08,439,2026-04-20T16:33:51.113284+00:00
TSLA,174.89,123,2026-04-20T16:33:51.214118+00:00
TSLA,174.44,85,2026-04-20T16:33:51.314951+00:00
GOOGL,139.55,25,2026-04-20T16:33:51.415486+00:00
GOOGL,139.47,246,2026-04-20T16:33:51.516179+00:00
TSLA,174.0,227,2026-04-20T16:33:51.617005+00:00
AAPL,181.53,233,2026-04-20T16:33:51.717437+00:00
AMZN,184.54,479,2026-04-20T16:33:51.818367+00:00
TSLA,174.38,370,2026-04-20T16:33:51.919120+00:00
AAPL,181.87,327,2026-04-20T16:33:52.020003+00:00
MSFT,415.22,318,2026-04-20T16:33:52.121022+00:00
AAPL,182.35,392,2026-04-20T16:33:52.221875+00:00
AAPL,182.08,364,2026-04-20T16:33:52.322876+00:00
AAPL,182.35,369,2026-04-20T16:33:52.423416+00:00
AMZN,184.39,241,2026-04-20T16:33:52.524501+00:00
TSLA,174.5,258,2026-04-20T16:33:52.625408+00:00
TSLA,174.89,48,2026-04-20T16:33:52.726351+00:00
AAPL,182.52,172,2026-04-20T16:33:52.827397+00:00
MSFT,414.93,363,2026-04-20T16:33:52.927963+00:00
MSFT,415.34,379,2026-04-20T16:33:53.028768+00:00
MSFT,415.39,108,2026-04-20T16:33:53.129259+00:00
AMZN,184.77,336,2026-04-20T16:33:53.229940+00:00
MSFT,415.52,188,2026-04-20T16:33:53.330690+00:00
GOOGL,139.54,53,2026-04-20T16:33:53.431573+00:00
TSLA,175.04,188,2026-04-20T16:33:53.532341+00:00
GOOGL,139.98,152,2026-04-20T16:33:53.633263+00:00
MSFT,415.09,280,2026-04-20T16:33:53.733731+00:00
MSFT,414.97,366,2026-04-20T16:33:53.833012+00:00
MSFT,415.31,37,2026-04-20T16:33:53.933624+00:00
AMZN,184.72,442,2026-04-20T16:33:54.034672+00:00
GOOGL,139.53,252,2026-04-20T16:33:54.135629+00:00
AAPL,182.52,114,2026-04-20T16:33:54.236709+00:00
AAPL,182.91,192,2026-04-20T16:33:54.337220+00:00
AMZN,184.93,235,2026-04-20T16:33:54.437992+00:00
AAPL,182.77,437,2026-04-20T16:33:54.539219+00:00
MSFT,415.37,67,2026-04-20T16:33:54.646397+00:00
GOOGL,139.08,388,2026-04-20T16:33:54.748565+00:00
TSLA,174.55,226,2026-04-20T16:33:54.849851+00:00
TSLA,174.63,161,2026-04-20T16:33:54.952546+00:00
TSLA,174.22,435,2026-04-20T16:33:55.055744+00:00
MSFT,415.76,189,2026-04-20T16:33:55.156172+00:00
AMZN,185.01,19,2026-04-20T16:33:55.256677+00:00
TSLA,174.44,349,2026-04-20T16:33:55.357535+00:00
AMZN,185.29,372,2026-04-20T16:33:55.458514+00:00
TSLA,174.13,270,2026-04-20T16:33:55.559494+00:00
TSLA,174.06,163,2026-04-20T16:33:55.659931+00:00
AMZN,185.54,377,2026-04-20T16:33:55.760815+00:00
MSFT,415.4,129,2026-04-20T16:33:55.861596+00:00
AAPL,182.84,267,2026-04-20T16:33:55.962549+00:00
MSFT,415.31,474,2026-04-20T16:33:56.063435+00:00
AAPL,182.66,185,2026-04-20T16:33:56.164042+00:00
GOOGL,139.25,118,2026-04-20T16:33:56.264900+00:00
GOOGL,139.53,201,2026-04-20T16:33:56.366042+00:00
GOOGL,139.46,407,2026-04-20T16:33:56.466411+00:00
MSFT,414.96,144,2026-04-20T16:33:56.568236+00:00
AAPL,182.64,434,2026-04-20T16:33:56.671879+00:00
TSLA,174.06,278,2026-04-20T16:33:56.775937+00:00
GOOGL,139.04,461,2026-04-20T16:33:56.876829+00:00
AMZN,185.63,52,2026-04-20T16:33:56.977724+00:00
GOOGL,139.0,265,2026-04-20T16:33:57.078760+00:00
TSLA,173.99,335,2026-04-20T16:33:57.179760+00:00
TSLA,174.35,103,2026-04-20T16:33:57.280705+00:00
AAPL,182.92,208,2026-04-20T16:33:57.381579+00:00
GOOGL,138.89,339,2026-04-20T16:33:57.482437+00:00
AAPL,182.77,427,2026-04-20T16:33:57.582863+00:00
AMZN,185.17,70,2026-04-20T16:33:57.683824+00:00
GOOGL,139.19,457,2026-04-20T16:33:57.784248+00:00
TSLA,174.79,273,2026-04-20T16:33:57.885055+00:00
MSFT,414.72,229,2026-04-20T16:33:57.985518+00:00
TSLA,175.1,292,2026-04-20T16:33:58.086004+00:00
MSFT,415.05,113,2026-04-20T16:33:58.186970+00:00
TSLA,174.87,334,2026-04-20T16:33:58.289133+00:00
AAPL,182.66,73,2026-04-20T16:33:58.389880+00:00
AAPL,182.72,239,2026-04-20T16:33:58.491039+00:00
AMZN,185.66,125,2026-04-20T16:33:58.592099+00:00
MSFT,414.87,379,2026-04-20T16:33:58.693016+00:00
AMZN,186.04,120,2026-04-20T16:33:58.793831+00:00
AAPL,182.65,310,2026-04-20T16:33:58.894252+00:00
AAPL,182.42,307,2026-04-20T16:33:58.995065+00:00
TSLA,175.34,380,2026-04-20T16:33:59.095975+00:00
AMZN,185.87,213,2026-04-20T16:33:59.196532+00:00
AAPL,182.83,290,2026-04-20T16:33:59.297459+00:00
GOOGL,139.27,274,2026-04-20T16:33:59.398665+00:00
TSLA,175.29,95,2026-04-20T16:33:59.499582+00:00
TSLA,175.05,440,2026-04-20T16:33:59.600560+00:00
AAPL,183.15,412,2026-04-20T16:33:59.701276+00:00
AAPL,183.11,114,2026-04-20T16:33:59.802174+00:00
GOOGL,139.46,184,2026-04-20T16:33:59.903162+00:00
TSLA,175.17,437,2026-04-20T16:34:00.004065+00:00
TSLA,175.49,296,2026-04-20T16:34:00.104953+00:00
MSFT,414.62,497,2026-04-20T16:34:00.205764+00:00
AAPL,182.9,85,2026-04-20T16:34:00.306614+00:00
TSLA,175.58,25,2026-04-20T16:34:00.407211+00:00
TSLA,175.86,166,2026-04-20T16:34:00.508451+00:00
GOOGL,139.73,44,2026-04-20T16:34:00.609799+00:00
AMZN,185.43,62,2026-04-20T16:34:00.710442+00:00
AMZN,185.78,376,2026-04-20T16:34:00.811428+00:00
GOOGL,140.18,402,2026-04-20T16:34:00.912342+00:00
TSLA,176.13,31,2026-04-20T16:34:01.013173+00:00
AMZN,185.31,204,2026-04-20T16:34:01.113995+00:00
AMZN,184.9,268,2026-04-20T16:34:01.214925+00:00
AMZN,184.9,134,2026-04-20T16:34:01.315429+00:00
MSFT,415.05,95,2026-04-20T16:34:01.416431+00:00
AMZN,184.88,191,2026-04-20T16:34:01.517165+00:00
AAPL,183.15,474,2026-04-20T16:34:01.617703+00:00
GOOGL,140.44,59,2026-04-20T16:34:01.718972+00:00
TSLA,176.24,357,2026-04-20T16:34:01.820110+00:00
AAPL,183.05,241,2026-04-20T16:34:01.921020+00:00
AAPL,182.85,135,2026-04-20T16:34:02.021701+00:00
AMZN,185.38,287,2026-04-20T16:34:02.122588+00:00
AAPL,182.65,151,2026-04-20T16:34:02.223546+00:00
MSFT,414.56,252,2026-04-20T16:34:02.324516+00:00
TSLA,175.91,24,2026-04-20T16:34:02.425318+00:00
MSFT,414.7,331,2026-04-20T16:34:02.526318+00:00
MSFT,414.74,484,2026-04-20T16:34:02.627191+00:00
AAPL,182.92,64,2026-04-20T16:34:02.727948+00:00
AAPL,182.72,238,2026-04-20T16:34:02.828824+00:00
TSLA,175.7,361,2026-04-20T16:34:02.929324+00:00
MSFT,414.55,243,2026-04-20T16:34:03.029757+00:00
AAPL,182.74,93,2026-04-20T16:34:03.130135+00:00
TSLA,175.94,479,2026-04-20T16:34:03.230987+00:00
TSLA,176.33,355,2026-04-20T16:34:03.331873+00:00
AAPL,183.15,473,2026-04-20T16:34:03.432754+00:00
AMZN,185.67,449,2026-04-20T16:34:03.533630+00:00
MSFT,414.76,127,2026-04-20T16:34:03.634584+00:00
MSFT,414.93,335,2026-04-20T16:34:03.735445+00:00
TSLA,176.48,119,2026-04-20T16:34:03.835912+00:00
AMZN,185.29,257,2026-04-20T16:34:03.936745+00:00
MSFT,415.05,114,2026-04-20T16:34:04.037524+00:00
AAPL,183.52,171,2026-04-20T16:34:04.138378+00:00
AMZN,185.26,100,2026-04-20T16:34:04.239116+00:00
TSLA,176.57,48,2026-04-20T16:34:04.340116+00:00
GOOGL,140.34,482,2026-04-20T16:34:04.441194+00:00
GOOGL,140.02,10,2026-04-20T16:34:04.542104+00:00
AAPL,183.05,84,2026-04-20T16:34:04.642512+00:00
AMZN,184.94,97,2026-04-20T16:34:04.743322+00:00
MSFT,414.61,213,2026-04-20T16:34:04.844319+00:00
AMZN,184.91,186,2026-04-20T16:34:04.944764+00:00
AMZN,185.15,292,2026-04-20T16:34:05.045131+00:00
AMZN,184.86,398,2026-04-20T16:34:05.145474+00:00
GOOGL,140.05,378,2026-04-20T16:34:05.245904+00:00
GOOGL,140.18,287,2026-04-20T16:34:05.346391+00:00
MSFT,414.16,256,2026-04-20T16:34:05.447392+00:00
AAPL,183.24,335,2026-04-20T16:34:05.548143+00:00
GOOGL,139.93,86,2026-04-20T16:34:05.648632+00:00
AAPL,183.09,467,2026-04-20T16:34:05.749848+00:00
TSLA,176.26,303,2026-04-20T16:34:05.850386+00:00
GOOGL,139.79,99,2026-04-20T16:34:05.950796+00:00
AMZN,184.71,288,2026-04-20T16:34:06.051368+00:00
GOOGL,139.75,172,2026-04-20T16:34:06.152157+00:00
AAPL,182.72,64,2026-04-20T16:34:06.253067+00:00
AAPL,182.22,43,2026-04-20T16:34:06.353934+00:00
AAPL,182.7,408,2026-04-20T16:34:06.454951+00:00
TSLA,175.8,357,2026-04-20T16:34:06.555905+00:00
AAPL,183.04,295,2026-04-20T16:34:06.656354+00:00
MSFT,414.12,247,2026-04-20T16:34:06.757278+00:00
AMZN,185.19,426,2026-04-20T16:34:06.858543+00:00
GOOGL,139.29,351,2026-04-20T16:34:06.959470+00:00
AMZN,185.12,246,2026-04-20T16:34:07.060358+00:00
MSFT,413.73,483,2026-04-20T16:34:07.161164+00:00
AAPL,182.87,196,2026-04-20T16:34:07.261828+00:00
AMZN,184.79,449,2026-04-20T16:34:07.362839+00:00
AMZN,185.29,21,2026-04-20T16:34:07.463555+00:00
MSFT,413.46,390,2026-04-20T16:34:07.564741+00:00
AAPL,183.28,34,2026-04-20T16:34:07.665694+00:00
MSFT,413.68,213,2026-04-20T16:34:07.766543+00:00
GOOGL,138.87,139,2026-04-20T16:34:07.867445+00:00
TSLA,175.73,42,2026-04-20T16:34:07.968505+00:00
AAPL,183.22,135,2026-04-20T16:34:08.069662+00:00
TSLA,175.71,89,2026-04-20T16:34:08.170763+00:00
MSFT,413.23,370,2026-04-20T16:34:08.271499+00:00
AAPL,183.14,37,2026-04-20T16:34:08.372205+00:00
GOOGL,139.05,366,2026-04-20T16:34:08.473082+00:00
AMZN,185.68,202,2026-04-20T16:34:08.573676+00:00
TSLA,175.59,162,2026-04-20T16:34:08.674577+00:00
TSLA,175.34,284,2026-04-20T16:34:08.775503+00:00
GOOGL,138.89,320,2026-04-20T16:34:08.876379+00:00
TSLA,175.79,245,2026-04-20T16:34:08.977206+00:00
MSFT,413.69,303,2026-04-20T16:34:09.078265+00:00
MSFT,414.04,202,2026-04-20T16:34:09.178900+00:00
GOOGL,138.88,86,2026-04-20T16:34:09.279608+00:00
AMZN,185.82,267,2026-04-20T16:34:09.380598+00:00
GOOGL,139.38,41,2026-04-20T16:34:09.481498+00:00
AMZN,186.01,446,2026-04-20T16:34:09.581968+00:00
MSFT,414.39,85,2026-04-20T16:34:09.682870+00:00
MSFT,414.27,90,2026-04-20T16:34:09.783895+00:00
GOOGL,139.51,84,2026-04-20T16:34:09.884721+00:00
GOOGL,139.11,478,2026-04-20T16:34:09.985493+00:00
MSFT,414.47,176,2026-04-20T16:34:10.087066+00:00
GOOGL,138.85,26,2026-04-20T16:34:10.187463+00:00
AAPL,182.95,136,2026-04-20T16:34:10.287905+00:00
GOOGL,139.33,31,2026-04-20T16:34:10.388743+00:00
GOOGL,139.76,64,2026-04-20T16:34:10.489205+00:00
AAPL,182.7,306,2026-04-20T16:34:10.590026+00:00
TSLA,175.61,183,2026-04-20T16:34:10.690754+00:00
AAPL,182.98,490,2026-04-20T16:34:10.791509+00:00
AAPL,182.85,192,2026-04-20T16:34:10.892367+00:00
AMZN,186.44,33,2026-04-20T16:34:10.993239+00:00
MSFT,414.66,191,2026-04-20T16:34:11.094017+00:00
GOOGL,139.71,129,2026-04-20T16:34:11.194824+00:00
MSFT,414.69,270,2026-04-20T16:34:11.295584+00:00
MSFT,414.3,322,2026-04-20T16:34:11.396087+00:00
AMZN,186.43,206,2026-04-20T16:34:11.496874+00:00
MSFT,413.96,58,2026-04-20T16:34:11.597724+00:00
TSLA,175.76,327,2026-04-20T16:34:11.698555+00:00
TSLA,176.03,32,2026-04-20T16:34:11.799016+00:00
AAPL,182.39,142,2026-04-20T16:34:11.899972+00:00
MSFT,414.31,377,2026-04-20T16:34:12.001245+00:00
TSLA,175.69,359,2026-04-20T16:34:12.101992+00:00
MSFT,414.34,405,2026-04-20T16:34:12.202450+00:00
MSFT,414.54,494,2026-04-20T16:34:12.302940+00:00
GOOGL,139.87,406,2026-04-20T16:34:12.403447+00:00
GOOGL,139.52,459,2026-04-20T16:34:12.504462+00:00
TSLA,175.47,93,2026-04-20T16:34:12.604899+00:00
AMZN,186.71,386,2026-04-20T16:34:12.705414+00:00
MSFT,414.94,204,2026-04-20T16:34:12.806347+00:00
GOOGL,139.58,245,2026-04-20T16:34:12.907269+00:00
MSFT,414.49,353,2026-04-20T16:34:13.008206+00:00
TSLA,175.01,447,2026-04-20T16:34:13.109076+00:00
GOOGL,139.6,368,2026-04-20T16:34:13.210419+00:00
MSFT,414.98,238,2026-04-20T16:34:13.311025+00:00
TSLA,174.61,275,2026-04-20T16:34:13.412146+00:00
MSFT,415.46,209,2026-04-20T16:34:13.513110+00:00
AMZN,186.49,478,2026-04-20T16:34:13.614182+00:00
GOOGL,139.12,280,2026-04-20T16:34:13.714878+00:00
MSFT,415.9,473,2026-04-20T16:34:13.815779+00:00
AAPL,181.93,172,2026-04-20T16:34:13.916727+00:00
TSLA,174.27,32,2026-04-20T16:34:14.017180+00:00
AAPL,181.57,338,2026-04-20T16:34:14.117683+00:00
GOOGL,138.76,280,2026-04-20T16:34:14.218244+00:00
AAPL,181.41,366,2026-04-20T16:34:14.318678+00:00
AMZN,186.05,495,2026-04-20T16:34:14.419616+00:00
AAPL,181.47,318,2026-04-20T16:34:14.520913+00:00
AAPL,181.27,284,2026-04-20T16:34:14.622148+00:00
AAPL,181.1,291,2026-04-20T16:34:14.723333+00:00
GOOGL,138.49,373,2026-04-20T16:34:14.823800+00:00
TSLA,174.44,493,2026-04-20T16:34:14.924426+00:00
MSFT,415.98,29,2026-04-20T16:34:15.025138+00:00
MSFT,415.52,230,2026-04-20T16:34:15.125990+00:00
GOOGL,138.12,178,2026-04-20T16:34:15.226436+00:00
AMZN,185.82,123,2026-04-20T16:34:15.326846+00:00
GOOGL,138.61,68,2026-04-20T16:34:15.427328+00:00
AAPL,180.69,362,2026-04-20T16:34:15.527799+00:00
TSLA,174.23,113,2026-04-20T16:34:15.628220+00:00
GOOGL,138.49,472,2026-04-20T16:34:15.729153+00:00
TSLA,174.31,199,2026-04-20T16:34:15.830135+00:00
AMZN,185.96,196,2026-04-20T16:34:15.930978+00:00
AMZN,186.25,90,2026-04-20T16:34:16.031774+00:00
TSLA,174.37,154,2026-04-20T16:34:16.132513+00:00
GOOGL,138.38,274,2026-04-20T16:34:16.233389+00:00
AMZN,186.24,279,2026-04-20T16:34:16.334461+00:00
TSLA,174.49,162,2026-04-20T16:34:16.435323+00:00
AMZN,186.62,450,2026-04-20T16:34:16.536277+00:00
GOOGL,138.71,183,2026-04-20T16:34:16.637050+00:00
AMZN,186.93,156,2026-04-20T16:34:16.737966+00:00
TSLA,174.43,491,2026-04-20T16:34:16.838408+00:00
AMZN,186.72,312,2026-04-20T16:34:16.939393+00:00
TSLA,174.55,67,2026-04-20T16:34:17.040078+00:00
GOOGL,138.31,157,2026-04-20T16:34:17.141219+00:00
GOOGL,138.08,332,2026-04-20T16:34:17.241817+00:00
GOOGL,138.06,464,2026-04-20T16:34:17.342760+00:00
AAPL,180.51,296,2026-04-20T16:34:17.443355+00:00
AMZN,186.31,400,2026-04-20T16:34:17.544025+00:00
AAPL,180.58,413,2026-04-20T16:34:17.644475+00:00
AMZN,186.44,217,2026-04-20T16:34:17.744911+00:00
AAPL,180.29,97,2026-04-20T16:34:17.845793+00:00
AAPL,180.39,490,2026-04-20T16:34:17.946310+00:00
AAPL,180.44,96,2026-04-20T16:34:18.047620+00:00
AAPL,180.43,291,2026-04-20T16:34:18.148503+00:00
GOOGL,138.17,244,2026-04-20T16:34:18.249362+00:00
MSFT,415.24,97,2026-04-20T16:34:18.350523+00:00
GOOGL,138.26,309,2026-04-20T16:34:18.451366+00:00
TSLA,174.88,388,2026-04-20T16:34:18.552160+00:00
TSLA,174.72,122,2026-04-20T16:34:18.653063+00:00
TSLA,174.36,344,2026-04-20T16:34:18.753923+00:00
GOOGL,138.51,278,2026-04-20T16:34:18.854832+00:00
TSLA,174.29,270,2026-04-20T16:34:18.955744+00:00
AMZN,186.71,235,2026-04-20T16:34:19.056181+00:00
TSLA,174.76,429,2026-04-20T16:34:19.156972+00:00
MSFT,415.69,56,2026-04-20T16:34:19.257435+00:00
TSLA,174.44,308,2026-04-20T16:34:19.358456+00:00
MSFT,415.45,494,2026-04-20T16:34:19.458850+00:00
AAPL,180.84,42,2026-04-20T16:34:19.559856+00:00
GOOGL,138.75,100,2026-04-20T16:34:19.660487+00:00
TSLA,174.33,228,2026-04-20T16:34:19.761273+00:00
TSLA,174.27,366,2026-04-20T16:34:19.862341+00:00
AAPL,180.86,251,2026-04-20T16:34:19.963265+00:00
GOOGL,138.31,147,2026-04-20T16:34:20.063730+00:00
TSLA,174.61,236,2026-04-20T16:34:20.164161+00:00
TSLA,174.89,218,2026-04-20T16:34:20.264637+00:00
GOOGL,138.74,83,2026-04-20T16:34:20.365369+00:00
MSFT,415.06,261,2026-04-20T16:34:20.466462+00:00
TSLA,174.59,86,2026-04-20T16:34:20.567756+00:00
MSFT,415.51,491,2026-04-20T16:34:20.668227+00:00
TSLA,174.62,118,2026-04-20T16:34:20.768661+00:00
TSLA,174.16,375,2026-04-20T16:34:20.869496+00:00
MSFT,415.66,72,2026-04-20T16:34:20.970811+00:00
MSFT,416.14,455,2026-04-20T16:34:21.071471+00:00
TSLA,174.12,191,2026-04-20T16:34:21.172419+00:00
AAPL,181.28,325,2026-04-20T16:34:21.273243+00:00
TSLA,174.04,58,2026-04-20T16:34:21.374152+00:00
AMZN,186.66,99,2026-04-20T16:34:21.474827+00:00
GOOGL,138.72,172,2026-04-20T16:34:21.575576+00:00
GOOGL,139.18,263,2026-04-20T16:34:21.676432+00:00
AAPL,181.72,107,2026-04-20T16:34:21.777243+00:00
MSFT,415.97,21,2026-04-20T16:34:21.877777+00:00
TSLA,173.57,310,2026-04-20T16:34:21.978642+00:00
AAPL,181.22,292,2026-04-20T16:34:22.079558+00:00
AMZN,186.64,82,2026-04-20T16:34:22.180481+00:00
MSFT,415.68,101,2026-04-20T16:34:22.281494+00:00
GOOGL,139.14,51,2026-04-20T16:34:22.382018+00:00
AAPL,181.24,182,2026-04-20T16:34:22.482460+00:00
GOOGL,139.45,348,2026-04-20T16:34:22.582912+00:00
AMZN,186.88,231,2026-04-20T16:34:22.683888+00:00
AMZN,187.01,94,2026-04-20T16:34:22.784738+00:00
AMZN,187.42,151,2026-04-20T16:34:22.885474+00:00
AAPL,181.67,184,2026-04-20T16:34:22.985989+00:00
AAPL,181.91,480,2026-04-20T16:34:23.086747+00:00
AAPL,181.51,72,2026-04-20T16:34:23.187603+00:00
AMZN,187.31,469,2026-04-20T16:34:23.288102+00:00
TSLA,173.46,68,2026-04-20T16:34:23.388983+00:00
AAPL,181.11,67,2026-04-20T16:34:23.489748+00:00
GOOGL,139.57,111,2026-04-20T16:34:23.590702+00:00
AAPL,181.12,401,2026-04-20T16:34:23.691559+00:00
AMZN,187.1,401,2026-04-20T16:34:23.791105+00:00
GOOGL,139.43,229,2026-04-20T16:34:23.891983+00:00
TSLA,173.4,285,2026-04-20T16:34:23.992836+00:00
MSFT,416.17,447,2026-04-20T16:34:24.093727+00:00
AAPL,180.68,291,2026-04-20T16:34:24.194647+00:00
GOOGL,139.89,404,2026-04-20T16:34:24.295559+00:00
AMZN,186.85,310,2026-04-20T16:34:24.396684+00:00
AMZN,186.56,244,2026-04-20T16:34:24.497955+00:00
AAPL,181.15,483,2026-04-20T16:34:24.598868+00:00
AMZN,186.59,111,2026-04-20T16:34:24.699340+00:00
TSLA,173.48,30,2026-04-20T16:34:24.800558+00:00
AMZN,186.42,320,2026-04-20T16:34:24.901864+00:00
GOOGL,140.02,347,2026-04-20T16:34:25.002923+00:00
AAPL,181.13,295,2026-04-20T16:34:25.104124+00:00
AAPL,180.77,351,2026-04-20T16:34:25.204766+00:00
TSLA,173.17,446,2026-04-20T16:34:25.305322+00:00
MSFT,415.72,453,2026-04-20T16:34:25.406078+00:00
MSFT,415.96,285,2026-04-20T16:34:25.506585+00:00
AMZN,186.82,391,2026-04-20T16:34:25.607405+00:00
MSFT,416.31,33,2026-04-20T16:34:25.708135+00:00
AAPL,180.42,174,2026-04-20T16:34:25.808663+00:00
AMZN,186.9,204,2026-04-20T16:34:25.909702+00:00
GOOGL,140.06,481,2026-04-20T16:34:26.010401+00:00
AAPL,180.47,62,2026-04-20T16:34:26.111247+00:00
AAPL,180.1,370,2026-04-20T16:34:26.211751+00:00
TSLA,173.56,304,2026-04-20T16:34:26.312567+00:00
TSLA,173.48,485,2026-04-20T16:34:26.413324+00:00
GOOGL,139.75,285,2026-04-20T16:34:26.514793+00:00
AAPL,179.8,197,2026-04-20T16:34:26.615510+00:00
AAPL,180.29,12,2026-04-20T16:34:26.716533+00:00
AMZN,186.94,263,2026-04-20T16:34:26.816982+00:00
TSLA,173.66,41,2026-04-20T16:34:26.917891+00:00
AAPL,180.57,353,2026-04-20T16:34:27.018392+00:00
AMZN,186.51,341,2026-04-20T16:34:27.119337+00:00
GOOGL,139.55,23,2026-04-20T16:34:27.220246+00:00
GOOGL,139.66,456,2026-04-20T16:34:27.321274+00:00
MSFT,416.79,199,2026-04-20T16:34:27.422245+00:00
TSLA,174.15,370,2026-04-20T16:34:27.523028+00:00
GOOGL,139.37,17,2026-04-20T16:34:27.623728+00:00
MSFT,417.1,116,2026-04-20T16:34:27.724661+00:00
AMZN,186.51,160,2026-04-20T16:34:27.825137+00:00
AMZN,186.88,188,2026-04-20T16:34:27.926042+00:00
AAPL,180.35,56,2026-04-20T16:34:28.026680+00:00
MSFT,417.38,24,2026-04-20T16:34:28.127576+00:00
AMZN,186.5,467,2026-04-20T16:34:28.228440+00:00
MSFT,417.35,139,2026-04-20T16:34:28.329344+00:00
AAPL,180.68,484,2026-04-20T16:34:28.430223+00:00
AMZN,186.54,357,2026-04-20T16:34:28.531036+00:00
GOOGL,139.42,473,2026-04-20T16:34:28.632015+00:00
AMZN,186.69,489,2026-04-20T16:34:28.732839+00:00
AAPL,180.92,184,2026-04-20T16:34:28.833856+00:00
GOOGL,139.15,41,2026-04-20T16:34:28.934936+00:00
AAPL,180.9,107,2026-04-20T16:34:29.035894+00:00
GOOGL,138.93,175,2026-04-20T16:34:29.136813+00:00
AAPL,180.96,336,2026-04-20T16:34:29.237692+00:00
MSFT,417.76,477,2026-04-20T16:34:29.338132+00:00
AAPL,181.02,378,2026-04-20T16:34:29.438988+00:00
MSFT,417.65,397,2026-04-20T16:34:29.539387+00:00
GOOGL,138.47,254,2026-04-20T16:34:29.640158+00:00
MSFT,417.6,361,2026-04-20T16:34:29.741048+00:00
AAPL,180.78,226,2026-04-20T16:34:29.841822+00:00
MSFT,417.99,39,2026-04-20T16:34:29.942265+00:00
MSFT,417.95,62,2026-04-20T16:34:30.043366+00:00
AAPL,181.09,194,2026-04-20T16:34:30.144104+00:00
MSFT,418.04,396,2026-04-20T16:34:30.244889+00:00
TSLA,174.28,245,2026-04-20T16:34:30.345861+00:00
GOOGL,138.59,375,2026-04-20T16:34:30.447008+00:00
TSLA,174.41,380,2026-04-20T16:34:30.547474+00:00
MSFT,418.03,134,2026-04-20T16:34:30.647933+00:00
TSLA,174.19,265,2026-04-20T16:34:30.748781+00:00
